id,name,src,price,weapon_id
51,"Army Mesh",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl90ZWM5X3NwX21lc2hfYXJteV9saWdodC4zZDc2YTY3NjRmZmJjYjE0Njg2NWY5ODZhMWUxMzk5YWMwMTI3OGVlLnBuZw--/auto/auto/85/notrim/4be78bb105b57647b0b80aee354ee838.webp,14.00,30
52,"Army Recon",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDdfc3Bfc3ByYXlfYXJteV9saWdodC4yZTYzNThkNzdiODgyZTUwMTEzNmYzZjZjNGI1MGM3NmI5ZTMyNDljLnBuZw--/auto/auto/85/notrim/92f2b481a0de8c4ea4c3f331de7a60a5.webp,0.01,17
53,"Army Sheen",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9jejc1YV9hbV9hcm15X3NoaW5lX2xpZ2h0LmFjYzUyYTgxNDkxOGFiNjYyYTUxOWMyNjljMGNiY2YyZGZmYjI3MGMucG5n/auto/auto/85/notrim/1a4066408ba0cddfa633f9ed38f2ea88.webp,1.95,4
54,"Army Sheen",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDlfYW1fYXJteV9zaGluZV9saWdodC41MTU2YjEzZjYzMWQ1YjliODQ3NWY3Y2IwMjBhYjY2MGFlMTgyZmE1LnBuZw--/auto/auto/85/notrim/c1318ac354331ad04ea3a026700c6f20.webp,0.63,19
55,"Army Sheen",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9ub3ZhX2FtX2FybXlfc2hpbmVfbGlnaHQuZTRlZGE4ZWIyM2IxNTVkMTI3MTYyN2Q4M2YzYTNlZWNmYzQ0OTc5ZS5wbmc-/auto/auto/85/notrim/d7e2a71015d58904acddb05a937e34ad.webp,0.51,21
56,"Army Sheen",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zY2FyMjBfYW1fYXJteV9zaGluZV9saWdodC43ZDkwNTkzOTU0ZWYxN2RmYTA3MzFmYTBiMWVjMzdiOTFmODQ4MmYyLnBuZw--/auto/auto/85/notrim/36ca6cbf9027302c9b24b0074e76f5f7.webp,2.20,27
57,"Ash Wood",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9wOTBfc3BfdHdpZ3NfbGlnaHQuMDE0NGM0MTEwNDczMzI4OGZkNjEyMmZiN2ZhNjUyODA5MDRlOTI0Yi5wbmc-/auto/auto/85/notrim/6ac4e959700206d07545b2f137e333fd.webp,0.05,24
58,Asiimov,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hazQ3X2N1X2FrNDdfYXNpaW1vdl9saWdodC4xZWMwMjRhOWVkMjE0NzE4MjUzOTA3NjM4MzFmZGNkNDE3NTA1Y2MwLnBuZw--/auto/auto/85/notrim/500cc78c57df4c739bccf978b38d8d83.webp,16.60,1
59,Asiimov,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3BfY3VfYXdwX2FzaW1vdl9saWdodC5mM2FjOTA3MzdlZTI5NjdhMjEwMjQzMDNkNGYzYTU3ZjExNGE1OWMxLnBuZw--/auto/auto/85/notrim/ce0433093ead722232f6285355b124d7.webp,63.02,3
60,Asiimov,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tNGExX2N1X200X2FzaW1vdl9saWdodC4zYzBmYWNhOTBkM2E2YzJiNTJlN2E3NTY4MGI4ZWVjYjZkMzlmY2I4LnBuZw--/auto/auto/85/notrim/f1e17c8937e4249076282bd86ad0105d.webp,49.37,13
61,Asiimov,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9wMjUwX2N1X3AyNTBfYXNpaW1vdl9saWdodC4xZjc4MDEwNTQ0ZDFhZWU0MjFmY2NmMDAwNTY5ZTZkODIwZTIzNjExLnBuZw--/auto/auto/85/notrim/1c9bc1eda1e30b7296389ba5fc4c269e.webp,1.29,23
62,Asiimov,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9wOTBfY3VfcDkwLWFzaWltb3ZfbGlnaHQuM2YyNGEyNWQ4MTE4ODJjYWNkMzc4MWU5MTcxNjllOGRmZjYzMmM3NC5wbmc-/auto/auto/85/notrim/a106c5fd239eca7bb8dc2b1c6508e182.webp,4.10,24
63,Assault,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zY2FyMjBfY3Vfc2Nhcl9hc3NhdWx0X2xpZ2h0LmI3MmFjNWI4ZDE2MTkxNzNhNzdkOGE5MWNlMmJiMjAxNTdkYmE1ZWQucG5n/auto/auto/85/notrim/887f7845ede7f6915c9a2b186e4d4342.webp,0.07,27
64,Asterion,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDdfc3BfbGFieXJpbnRoX2xpZ2h0LmQ5MTc3M2E1YzBjZjA5YmY5ZjM3MWZlNzAxMDg4NTMzNGU0MTA1NGQucG5n/auto/auto/85/notrim/35355bb60215d26cac22efe0378c3f64.webp,4.14,17
65,"Astral Jörmungandr",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9wOTBfYW1fam9ybV9ibHVlX2xpZ2h0LjFkZTAyMzcyYzg4Mzc4NDcyM2E5MWJiNmQwZTY0MmRiZDkyZmFiNmIucG5n/auto/auto/85/notrim/519ca35719531e7467257e97bf5462a0.webp,249.91,24
66,Atheris,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hd3BfY3VfYXdwX3ZpcGVyX2xpZ2h0LjEyZTJlOTA3Zjg4ZjU2MzNhMzEzMGVlMDY5ZDQxMDg3OWNmNWE2NmUucG5n/auto/auto/85/notrim/4dce1a042bb0f10ba8b305ed7037de2e.webp,1.67,3
67,Atlas,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9jdV9zZzU1M19hdGxhc19saWdodC4wYjg3YzBiNGE4ZDIyYjQ3N2VlZGRlMjNhZDBjNDdiZWNmZWZjMWNjLnBuZw--/auto/auto/85/notrim/8f948f036ec13654b280f0e6cbb5ab5b.webp,0.04,28
68,"Atomic Alloy",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tNGExX3NpbGVuY2VyX2FtX200YTEtc19hbGxveV9vcmFuZ2VfbGlnaHQuYzg0NDViZGZhNDFkOTNlYzMxMmU5NWE4NTYwMzg3ZTk5OGU0NGE0MC5wbmc-/auto/auto/85/notrim/fa207925f5ac1ad8e331b841747d5690.webp,23.91,14
69,Autotronic,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9iYXlvbmV0X2dzX2JheW9uZXRfYXV0b3Ryb25pY19saWdodC4zN2YzY2M4ZWFiNzNiZGU1MWUyNGEwYjM1ZDRlMzA2YzNhMTA4YWExLnBuZw--/auto/auto/85/notrim/ebd24ac2b642b7facb6a653a7c138258.webp,374.89,33
70,Autotronic,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9zdXJ2aXZhbF9ib3dpZV9nc19ib3dpZV9hdXRvdHJvbmljX2xpZ2h0LmE5MDViYTBiYzE4ZmZjYTJlNTA0ZTYxNjlmZmZlNWY2YzQxNGU2MTYucG5n/auto/auto/85/notrim/114597522f328f262e77c8003aff0a73.webp,136.16,34
71,Autotronic,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9idXR0ZXJmbHlfZ3NfYnV0dGVyZmx5X2F1dG90cm9uaWNfbGlnaHQuNzY3NmY2YWU0ZDZjODZkMWE2M2M1MjVjOTc2MjEwYmQwNTNmNGQ3Ny5wbmc-/auto/auto/85/notrim/5b237ec6bf3c4ebe8636e2b9892b575e.webp,1007.04,35
72,Autotronic,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9mYWxjaGlvbl9nc19mYWxjaGlvbl9hdXRvdHJvbmljX2xpZ2h0LjJmODEwNmUzNmQ2ZTZhNTc2YjgyYmE2ZjI3Yjg0NjUyZDAwOWE5M2YucG5n/auto/auto/85/notrim/3fd8149b14044421be1c800116596ba0.webp,141.25,37
73,Autotronic,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9mbGlwX2dzX2ZsaXBfYXV0b3Ryb25pY19saWdodC45MjI0ZWE3ODBmNjJkNTZkN2IzNzM2MjFlMjg1N2U1NjkxOTJkN2VmLnBuZw--/auto/auto/85/notrim/74149562ca2d917b85f8ba5569d80fa3.webp,223.02,38
74,Autotronic,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9ndXRfZ3NfZ3V0X2F1dG90cm9uaWNfbGlnaHQuMTZkZTExODI3NTY5M2I3ZTM5ZjhjY2Q5Y2E4NjIzOGE4ZjlhZmYyZi5wbmc-/auto/auto/85/notrim/eb1dde42435122e985d5df88de18975e.webp,132.29,39
75,Autotronic,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV90YWN0aWNhbF9nc19odW50c21hbl9hdXRvdHJvbmljX2xpZ2h0LjdmMWRlODFjMDcwMDMwMWJhZjNiMWMxNzQ4YjY2ZWRjZTU0OWJhNWMucG5n/auto/auto/85/notrim/5a9f59e154dc28ced4b8651dba8fba1a.webp,163.07,40
76,Autotronic,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9rYXJhbWJpdF9nc19rYXJhbV9hdXRvdHJvbmljX2xpZ2h0LjJiYzgxMTBmOTZjZjJmODc0YWZjYThjYWUyODFhOGNkM2NkMWVjOTUucG5n/auto/auto/85/notrim/96466ee4f9625d5f2a5406582101bd36.webp,858.21,41
77,Autotronic,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9tOV9iYXlvbmV0X2dzX205X2JheV9hdXRvdHJvbmljX2xpZ2h0LjdhYzI0OWJlYmJiNDIyZWI1MTE0YzhiZDkxYWU5YzE3MWE0NDZkYzYucG5n/auto/auto/85/notrim/e2091e66edff1bb44e6b6f9ace6937ef.webp,808.58,43
78,Autotronic,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9rbmlmZV9wdXNoX2dzX3B1c2hfYXV0b3Ryb25pY19saWdodC40NGE2NmYzMTAxNGY5NGZmMDI2YjRkMTI5ZjUxZmZmODYzOTIxZjc0LnBuZw--/auto/auto/85/notrim/ee2e7823df8bfd99a83b8e0cb7a17ddd.webp,86.71,47
79,"Autumn Twilly",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDVzZF9oeV90cmFpbmFyY2hpdGVjdF9saWdodC5jODI2OGU5YzFiNTUwZDU5ZGQ0YWQyMzc2NmI2Y2Q5NmFiYzA4ZDFiLnBuZw--/auto/auto/85/notrim/0ad7fdb919347cca152887423ba84697.webp,3.18,18
80,Avalanche,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl90ZWM5X2N1X3RlYzlfYXZhbGFuY2hlX2xpZ2h0LjFjNWYwMGNhZGU1ZWRlYzNiODM5YzBhNzJiMDBlMWM1YTJjZWU5NmIucG5n/auto/auto/85/notrim/4067135773a31cf43ffc5607410010a9.webp,0.46,30
81,Aztec,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tMjQ5X2FxX20yNDlfYXp0ZWNfbGlnaHQuY2M5OTYzYTVlNjIxZDRkNGY4ODFhNmZlNTJhYmFkZjRkYzU2MGE2My5wbmc-/auto/auto/85/notrim/5e616df3d4d2437ee232bd96df97e28d.webp,0.37,12
82,"Azure Glyph",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zc2cwOF9nc19zc2cwOF9hbnViaXNfbGlnaHQuNmNiMDQ0MzNlNDVkNzI3Njk2NTRmZmFhZjM3OWU4MmJlOTA0MjEyYS5wbmc-/auto/auto/85/notrim/d67840e9093a966d0ba8e7c3271e657f.webp,0.13,29
83,"Azure Zebra",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9nM3NnMV9zcF96ZWJyYWNhbV9ibHVlX2xpZ2h0LjQ3OTczNDcxNTI4YzJkOWNlYmMwZDkwZTczNDJkNTFlNGRiMzM0ZjkucG5n/auto/auto/85/notrim/a29e43ffc9651e23b82417d68a789614.webp,1.59,9
84,Badlands,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL2xlYXRoZXJfaGFuZHdyYXBzX2hhbmR3cmFwX2ZhYnJpY19vcmFuZ2VfY2Ftb19saWdodC45ZWFhNmM0ZTFkODRhYjVlOWQzYjZiMzBhZDdiYzhmMTZmZTY5MzMzLnBuZw--/auto/auto/85/notrim/1e9dfe45cea25c56cff2462def3011d8.webp,76.46,56
85,Balance,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9lbGl0ZV9nc19kdWFsX2VsaXRlc19yb3NlX2xpZ2h0LjY4M2JkY2ZiZGJmOTg2YjcwNDk1ZTcyY2RhNzdhNDE3NzM0YzIyODQucG5n/auto/auto/85/notrim/baacfa8298fe824787efd9790379741b.webp,0.38,6
86,"Bamboo Forest",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl90ZWM5X2h5X2JhbWJvb19qdW5nbGVfbGlnaHQuNDY5MzY4ZGM0OTBmMTFiYmU3ZmJiZTk4OTk3NWNmOTY5MTk1MjgyMS5wbmc-/auto/auto/85/notrim/00cf15445636eb4c75eb0012c7080e8a.webp,2.50,30
87,"Bamboo Garden",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tcDVzZF9oeV9iYW1ib29fc3RtYXJjX2xpZ2h0LmVlOGUzZGYxMzJjYjAxMmQyMzFlOTlhMDYzZTFlYzkzMzY0NmZkNGMucG5n/auto/auto/85/notrim/32232987e690aa0dd19db87f416c7602.webp,3.40,18
88,"Bamboo Print",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9iaXpvbl9oeV9iYW1ib29fanVuZ2xlX2lua19saWdodC42N2RmMjU1MGQzMDkzNGY3NTg4ZDA3NTRlZDkzMDE1ODJmMDM5Y2M4LnBuZw--/auto/auto/85/notrim/5ff33b826ec408c4a8ec433aa1543669.webp,2.23,25
89,"Bamboo Shadow",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zYXdlZG9mZl9oeV9iYW1ib29fanVuZ2xlX2JsYWNrX2xpZ2h0LmNmYzNiNGE4MGQ5MWVmMmEyZWNhM2ZjY2Y0NjYyNTI5NzdkZTZiMTEucG5n/auto/auto/85/notrim/cfea9ac1a58dcd639ffe0f786f8928ab.webp,2.23,26
90,Bamboozle,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl90ZWM5X2N1X3RlYzlfYmFtYm9vX2xpZ2h0LmYxYjBjYzkyNWE2ZWM5YzNhNWQ4ZTk4MTQ2ZmVjZThhZDFjNTQ4ODYucG5n/auto/auto/85/notrim/e64dd8d6ac9ba8dc01607ddcec6eb0b6.webp,0.25,30
91,"Banana Cannon",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9yZXZvbHZlcl9nc19yOF9iYW5hbmFfbGlnaHQuNzYxYzRlZDM2MDMzMzY2ODJiMDRmYmNiMGVhOWE2ZTk3ZWJiZjg0ZS5wbmc-/auto/auto/85/notrim/904c9fe15ea8968a6e0ddf8f00465e02.webp,0.18,NULL
92,"Banana Leaf",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl94bTEwMTRfaHlfbGVhZl9ncmVlbl9saWdodC4wNTY3NDU4ZmFkMWZjYzg3MmQ2MDBhOGQwODRkODBlYzRhOGViOWUzLnBuZw--/auto/auto/85/notrim/a91e2356b9e0a32cde69d4aadba4764c.webp,19.25,NULL
93,"Baroque Orange",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9ub3ZhX2FtX3ZlbmV0bzJfbGlnaHQuMTVlZDhmNzAxMTBiZjkwNmUzNDMzMjg0NzlhMDZkMGJmYzE4OGVmNS5wbmc-/auto/auto/85/notrim/24ebc73c1e05b00d5891d35b900e83fe.webp,57.20,21
94,"Baroque Purple",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hazQ3X2h5X3ZlbmV0b19wdXJwbGVfbGlnaHQuMzg1ZmQ4OTkwOWZiMThkYzI3NzQ4OWRlMTI2YzRmYmUzYjE4ZDRhZi5wbmc-/auto/auto/85/notrim/1e4f57443323984780abd3efe2bf1070.webp,4.76,1
95,"Baroque Red",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9wOTBfYW1fdmVuZXRvX3JlZF9saWdodC5lMDk2MzUyMTkwODUwYTgzNTQ3OGNjYjA3OTJkOTlkYmVkZjEzYjc0LnBuZw--/auto/auto/85/notrim/c3e7cf9d4c6b692f0b8276c0f9ba91e1.webp,24.77,24
96,Barricade,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9zZzU1Nl9zcF9hc2dhcmRfd2FsbF9saWdodC45Y2Y3NTBiZWQ4MjIyY2EyMjU0MWMxZGMwYzdjM2M5ODRmMzllNzkxLnBuZw--/auto/auto/85/notrim/806c08d0f17c721e7e05cfbd832b1364.webp,4.56,28
97,Basilisk,https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9tNGExX3NpbGVuY2VyX2FxX200YTFzX2Jhc2lsaXNrX2xpZ2h0LmJjNGJhYmVjOTMwODJhNjNlMThkNDEwZjA2YWZkMGYxMjJlZmM0ZmEucG5n/auto/auto/85/notrim/ff4c0b132308c6587602411bf43b8cb3.webp,4.34,14
98,"Bengal Tiger",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9hdWdfaHlfdGlnZXJfbGlnaHQuYjdmMmRkMjNhZTUyMDU1ZGNjYzE1MDU5Njc3NzBiMjJkOTZkOWViNi5wbmc-/auto/auto/85/notrim/cc28d96aa64592f81d1217c085087808.webp,3.60,2
99,"Bengal Tiger",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9wMjUwX2h5X3AyNTBfdGlnZXJfbGlnaHQuODM2MThhM2I1Mjk5OGE3NTRkNTYyNjFkOTY4NjE4N2JlY2U3NjBiZS5wbmc-/auto/auto/85/notrim/0808e554e59cc91814637147bee06b88.webp,10.67,23
100,"Berries And Cherries",https://cdn.csgoskins.gg/public/uih/items/aHR0cHM6Ly9jZG4uY3Nnb3NraW5zLmdnL3B1YmxpYy9pbWFnZXMvYnVja2V0cy9lY29uL2RlZmF1bHRfZ2VuZXJhdGVkL3dlYXBvbl9maXZlc2V2ZW5fYWFfZmFkZV9yZWRfYmx1ZV9saWdodC5iYjVlODcyNjdhZTUzMzZhYjU1MWZmMjQzYzg1YjI0YTM3ZDlkZmNkLnBuZw--/auto/auto/85/notrim/3aba2e5cc932d6595fd0601aa758507b.webp,78.00,8
